File.ID,Merged,df,logL,logL0,LRT,n,Pval,V(e),V(e).SE,V(G),V(G).SE,V(G)/Vp,V(G)/Vp.SE,Vp,Vp.SE,HistN,heritability,Ngenerations,Iteration,True.Nsnps,Nids,Subset.Within.Iteration,Nsnps,Full.Iteration.ID
Scenario_4_500_0.4_25_7_100000_100_5,TRUE,1,-70.12,-72.701,5.162,100,0.01155,0.406313,0.444668,1.110972,0.527863,0.73221,0.301668,1.517285,0.224612,500,0.4,25,7,100000,100,5,100000,Scenario_4_500_0.4_25_7_100000_100_5
Scenario_4_500_0.4_25_7_100000_100_6,FALSE,1,-49.397,-50.814,2.834,100,0.04615,0.400951,0.317085,0.578069,0.353827,0.590457,0.33209,0.97902,0.142836,500,0.4,25,7,100000,100,6,100000,Scenario_4_500_0.4_25_7_100000_100_6
Scenario_4_500_0.4_25_7_100000_100_6,TRUE,1,-49.392,-50.814,2.845,100,0.04582,0.400045,0.316897,0.578957,0.353736,0.591375,0.331913,0.979002,0.142844,500,0.4,25,7,100000,100,6,100000,Scenario_4_500_0.4_25_7_100000_100_6
Scenario_4_500_0.4_25_7_100000_100_7,FALSE,1,-44.053,-46.39,4.674,100,0.01532,0.306776,0.252838,0.582844,0.294453,0.65516,0.29294,0.88962,0.13081,500,0.4,25,7,100000,100,7,100000,Scenario_4_500_0.4_25_7_100000_100_7
Scenario_4_500_0.4_25_7_100000_100_7,TRUE,1,-44.048,-46.39,4.683,100,0.01523,0.306314,0.252735,0.583299,0.294408,0.655677,0.292829,0.889613,0.130816,500,0.4,25,7,100000,100,7,100000,Scenario_4_500_0.4_25_7_100000_100_7
Scenario_4_500_0.4_25_7_100000_100_8,FALSE,1,-48.667,-49.1,0.866,100,0.176,0.643186,0.341364,0.302233,0.347318,0.319681,0.359221,0.945419,0.135297,500,0.4,25,7,100000,100,8,100000,Scenario_4_500_0.4_25_7_100000_100_8
Scenario_4_500_0.4_25_7_100000_100_8,TRUE,1,-48.664,-49.1,0.873,100,0.1751,0.641983,0.341256,0.303436,0.34735,0.320954,0.359186,0.945419,0.135305,500,0.4,25,7,100000,100,8,100000,Scenario_4_500_0.4_25_7_100000_100_8
Scenario_4_500_0.4_25_7_100000_100_9,FALSE,1,-55.5,-56.44,1.881,100,0.08512,0.540249,0.386424,0.562987,0.421136,0.510305,0.358702,1.103236,0.160611,500,0.4,25,7,100000,100,9,100000,Scenario_4_500_0.4_25_7_100000_100_9
Scenario_4_500_0.4_25_7_100000_100_9,TRUE,1,-55.495,-56.44,1.891,100,0.08452,0.538803,0.386242,0.564455,0.421118,0.511625,0.358561,1.103258,0.160632,500,0.4,25,7,100000,100,9,100000,Scenario_4_500_0.4_25_7_100000_100_9
Scenario_4_500_0.4_25_7_100000_25_1,FALSE,1,-12.069,-12.067,0,25,0.5,0.862425,1.148715,0.000001,1.163009,0.000001,1.348532,0.862426,0.249944,500,0.4,25,7,100000,25,1,100000,Scenario_4_500_0.4_25_7_100000_25_1
Scenario_4_500_0.4_25_7_100000_25_1,TRUE,1,-12.069,-12.067,0,25,0.5,0.862489,1.148519,0.000001,1.162757,0.000001,1.348139,0.86249,0.249963,500,0.4,25,7,100000,25,1,100000,Scenario_4_500_0.4_25_7_100000_25_1
Scenario_4_500_0.4_25_7_100000_25_10,FALSE,1,-14.797,-14.797,0,25,0.5,1.099245,1.814786,0.000001,1.805491,0.000001,1.642481,1.099246,0.317184,500,0.4,25,7,100000,25,10,100000,Scenario_4_500_0.4_25_7_100000_25_10
Scenario_4_500_0.4_25_7_100000_25_10,TRUE,1,-14.797,-14.797,0,25,0.5,1.099239,1.814822,0.000001,1.805562,0.000001,1.642555,1.09924,0.317183,500,0.4,25,7,100000,25,10,100000,Scenario_4_500_0.4_25_7_100000_25_10
Scenario_4_500_0.4_25_7_100000_25_2,FALSE,1,-9.533,-9.394,0,25,0.5,0.606572,0.605467,0.000001,0.6512,0.000001,1.073573,0.606573,0.176197,500,0.4,25,7,100000,25,2,100000,Scenario_4_500_0.4_25_7_100000_25_2
Scenario_4_500_0.4_25_7_100000_25_2,TRUE,1,-9.533,-9.394,0,25,0.5,0.606586,0.605454,0.000001,0.651195,0.000001,1.073539,0.606587,0.176207,500,0.4,25,7,100000,25,2,100000,Scenario_4_500_0.4_25_7_100000_25_2
Scenario_4_500_0.4_25_7_100000_25_3,FALSE,1,-11.963,-12.554,1.182,25,0.1385,0.000001,1.366007,0.87852,1.384076,0.999999,1.554894,0.878521,0.253195,500,0.4,25,7,100000,25,3,100000,Scenario_4_500_0.4_25_7_100000_25_3
Scenario_4_500_0.4_25_7_100000_25_3,TRUE,1,-11.962,-12.554,1.183,25,0.1383,0.000001,1.365747,0.878445,1.383764,0.999999,1.554731,0.878446,0.253169,500,0.4,25,7,100000,25,3,100000,Scenario_4_500_0.4_25_7_100000_25_3
Scenario_4_500_0.4_25_7_100000_25_4,FALSE,1,-14.202,-15.624,2.844,25,0.04586,0.000001,1.233952,1.071673,1.255358,0.999999,1.151424,1.071675,0.307062,500,0.4,25,7,100000,25,4,100000,Scenario_4_500_0.4_25_7_100000_25_4
Scenario_4_500_0.4_25_7_100000_25_4,TRUE,1,-14.202,-15.624,2.845,25,0.04583,0.000001,1.233923,1.071592,1.255286,0.999999,1.151484,1.071593,0.307032,500,0.4,25,7,100000,25,4,100000,Scenario_4_500_0.4_25_7_100000_25_4
Scenario_4_500_0.4_25_7_100000_25_5,FALSE,1,-15.281,-15.098,0,25,0.5,0.955474,0.93424,0.000001,1.007357,0.000001,1.0543,0.955475,0.275504,500,0.4,25,7,100000,25,5,100000,Scenario_4_500_0.4_25_7_100000_25_5
Scenario_4_500_0.4_25_7_100000_25_5,TRUE,1,-15.281,-15.098,0,25,0.5,0.955538,0.934277,0.000001,1.007396,0.000001,1.05427,0.955539,0.275531,500,0.4,25,7,100000,25,5,100000,Scenario_4_500_0.4_25_7_100000_25_5
Scenario_4_500_0.4_25_7_100000_25_6,FALSE,1,-17.675,-17.705,0.06,25,0.4033,0.981738,1.945782,0.427255,1.964941,0.303234,1.384066,1.408993,0.408334,500,0.4,25,7,100000,25,6,100000,Scenario_4_500_0.4_25_7_100000_25_6
Scenario_4_500_0.4_25_7_100000_25_6,TRUE,1,-17.675,-17.705,0.06,25,0.4032,0.981253,1.945922,0.427757,1.965204,0.303587,1.384201,1.40901,0.408347,500,0.4,25,7,100000,25,6,100000,Scenario_4_500_0.4_25_7_100000_25_6
Scenario_4_500_0.4_25_7_100000_25_7,FALSE,1,-9.452,-9.58,0.256,25,0.3063,0.100332,1.105812,0.618472,1.156177,0.860418,1.545037,0.718804,0.210751,500,0.4,25,7,100000,25,7,100000,Scenario_4_500_0.4_25_7_100000_25_7
Scenario_4_500_0.4_25_7_100000_25_7,TRUE,1,-9.451,-9.58,0.257,25,0.3061,0.099724,1.105706,0.619088,1.156139,0.861266,1.544845,0.718812,0.210759,500,0.4,25,7,100000,25,7,100000,Scenario_4_500_0.4_25_7_100000_25_7
Scenario_4_500_0.4_25_7_100000_25_8,FALSE,1,-13.666,-13.662,0,25,0.5,0.978511,0.970181,0.000001,0.984714,0.000001,1.006338,0.978512,0.284274,500,0.4,25,7,100000,25,8,100000,Scenario_4_500_0.4_25_7_100000_25_8
Scenario_4_500_0.4_25_7_100000_25_8,TRUE,1,-13.666,-13.662,0,25,0.5,0.978556,0.970304,0.000001,0.984826,0.000001,1.006407,0.978557,0.28429,500,0.4,25,7,100000,25,8,100000,Scenario_4_500_0.4_25_7_100000_25_8
Scenario_4_500_0.4_25_7_100000_25_9,FALSE,1,-19.174,-19.025,0,25,0.5,1.347005,1.74103,0.000002,1.863467,0.000001,1.383413,1.347007,0.394113,500,0.4,25,7,100000,25,9,100000,Scenario_4_500_0.4_25_7_100000_25_9
Scenario_4_500_0.4_25_7_100000_25_9,TRUE,1,-19.173,-19.025,0,25,0.5,1.347313,1.74162,0.000002,1.864008,0.000001,1.383498,1.347315,0.394211,500,0.4,25,7,100000,25,9,100000,Scenario_4_500_0.4_25_7_100000_25_9
Scenario_4_500_0.4_25_7_100000_250_1,FALSE,1,-119.327,-124.538,10.422,250,0.0006225,0.543808,0.136797,0.434573,0.158909,0.444176,0.145553,0.978382,0.091527,500,0.4,25,7,100000,250,1,100000,Scenario_4_500_0.4_25_7_100000_250_1
Scenario_4_500_0.4_25_7_100000_250_1,TRUE,1,-119.308,-124.538,10.46,250,0.0006099,0.543167,0.136729,0.435189,0.158903,0.444817,0.145505,0.978356,0.091534,500,0.4,25,7,100000,250,1,100000,Scenario_4_500_0.4_25_7_100000_250_1
Scenario_4_500_0.4_25_7_100000_250_10,FALSE,1,-104.579,-114.097,19.036,250,0.000006412,0.403242,0.112045,0.483436,0.139909,0.545221,0.133447,0.886678,0.083919,500,0.4,25,7,100000,250,10,100000,Scenario_4_500_0.4_25_7_100000_250_10
Scenario_4_500_0.4_25_7_100000_250_10,TRUE,1,-104.553,-114.097,19.089,250,0.000006237,0.402701,0.111984,0.483919,0.139898,0.545802,0.133395,0.886619,0.083922,500,0.4,25,7,100000,250,10,100000,Scenario_4_500_0.4_25_7_100000_250_10
Scenario_4_500_0.4_25_7_100000_250_2,FALSE,1,-110.797,-115.576,9.558,250,0.0009955,0.542585,0.125121,0.360804,0.138527,0.399389,0.140522,0.903389,0.083259,500,0.4,25,7,100000,250,2,100000,Scenario_4_500_0.4_25_7_100000_250_2
Scenario_4_500_0.4_25_7_100000_250_2,TRUE,1,-110.767,-115.576,9.617,250,0.000964,0.541592,0.12503,0.36174,0.138532,0.40045,0.140471,0.903332,0.083265,500,0.4,25,7,100000,250,2,100000,Scenario_4_500_0.4_25_7_100000_250_2
Scenario_4_500_0.4_25_7_100000_250_3,FALSE,1,-133.168,-140.45,14.563,250,0.00006777,0.583242,0.146564,0.511623,0.171143,0.467293,0.138666,1.094865,0.10203,500,0.4,25,7,100000,250,3,100000,Scenario_4_500_0.4_25_7_100000_250_3
Scenario_4_500_0.4_25_7_100000_250_3,TRUE,1,-133.13,-140.45,14.641,250,0.00006503,0.581949,0.146457,0.512822,0.171165,0.468428,0.138615,1.09477,0.102039,500,0.4,25,7,100000,250,3,100000,Scenario_4_500_0.4_25_7_100000_250_3
Scenario_4_500_0.4_25_7_100000_250_4,FALSE,1,-119.725,-123.143,6.836,250,0.004467,0.654691,0.135347,0.30657,0.141555,0.318925,0.138854,0.961261,0.087791,500,0.4,25,7,100000,250,4,100000,Scenario_4_500_0.4_25_7_100000_250_4
Scenario_4_500_0.4_25_7_100000_250_4,TRUE,1,-119.707,-123.143,6.873,250,0.004376,0.653872,0.135291,0.307356,0.141584,0.319753,0.138846,0.961228,0.087797,500,0.4,25,7,100000,250,4,100000,Scenario_4_500_0.4_25_7_100000_250_4
Scenario_4_500_0.4_25_7_100000_250_5,FALSE,1,-151.227,-153.598,4.743,250,0.01471,0.870023,0.183723,0.364213,0.190699,0.295092,0.14708,1.234236,0.112691,500,0.4,25,7,100000,250,5,100000,Scenario_4_500_0.4_25_7_100000_250_5
Scenario_4_500_0.4_25_7_100000_250_5,TRUE,1,-151.214,-153.598,4.768,250,0.0145,0.869085,0.183661,0.365149,0.190741,0.295851,0.147076,1.234234,0.112701,500,0.4,25,7,100000,250,5,100000,Scenario_4_500_0.4_25_7_100000_250_5
Scenario_4_500_0.4_25_7_100000_250_6,FALSE,1,-131.941,-138.214,12.547,250,0.0001984,0.545609,0.148747,0.549161,0.179873,0.501622,0.143128,1.09477,0.103367,500,0.4,25,7,100000,250,6,100000,Scenario_4_500_0.4_25_7_100000_250_6
Scenario_4_500_0.4_25_7_100000_250_6,TRUE,1,-131.919,-138.214,12.59,250,0.0001939,0.544654,0.14868,0.550145,0.179917,0.502508,0.143088,1.094799,0.103389,500,0.4,25,7,100000,250,6,100000,Scenario_4_500_0.4_25_7_100000_250_6
Scenario_4_500_0.4_25_7_100000_250_7,FALSE,1,-122.953,-127.757,9.61,250,0.0009678,0.576941,0.141544,0.424542,0.160424,0.423913,0.145421,1.001483,0.09293,500,0.4,25,7,100000,250,7,100000,Scenario_4_500_0.4_25_7_100000_250_7
Scenario_4_500_0.4_25_7_100000_250_7,TRUE,1,-122.922,-127.757,9.671,250,0.0009362,0.575703,0.141421,0.42574,0.160417,0.425127,0.145341,1.001443,0.092941,500,0.4,25,7,100000,250,7,100000,Scenario_4_500_0.4_25_7_100000_250_7
Scenario_4_500_0.4_25_7_100000_250_8,FALSE,1,-115.357,-117.778,4.841,250,0.0139,0.563909,0.14926,0.374516,0.16819,0.39909,0.165259,0.938425,0.087562,500,0.4,25,7,100000,250,8,100000,Scenario_4_500_0.4_25_7_100000_250_8
Scenario_4_500_0.4_25_7_100000_250_8,TRUE,1,-115.323,-117.778,4.909,250,0.01336,0.561582,0.149088,0.376972,0.16827,0.401652,0.165148,0.938554,0.087613,500,0.4,25,7,100000,250,8,100000,Scenario_4_500_0.4_25_7_100000_250_8
Scenario_4_500_0.4_25_7_100000_250_9,FALSE,1,-128.087,-130.115,4.055,250,0.02202,0.734002,0.15483,0.288413,0.158824,0.28209,0.148706,1.022414,0.093113,500,0.4,25,7,100000,250,9,100000,Scenario_4_500_0.4_25_7_100000_250_9
Scenario_4_500_0.4_25_7_100000_250_9,TRUE,1,-128.062,-130.115,4.106,250,0.02136,0.732205,0.154719,0.2902,0.158903,0.283841,0.148703,1.022405,0.09313,500,0.4,25,7,100000,250,9,100000,Scenario_4_500_0.4_25_7_100000_250_9
Scenario_4_500_0.4_25_7_100000_50_1,FALSE,1,-24.782,-26.605,3.645,50,0.02812,0.064617,0.410163,0.91062,0.489638,0.933743,0.423341,0.975236,0.201839,500,0.4,25,7,100000,50,1,100000,Scenario_4_500_0.4_25_7_100000_50_1
Scenario_4_500_0.4_25_7_100000_50_1,TRUE,1,-24.782,-26.605,3.646,50,0.02809,0.064652,0.4101,0.910585,0.489587,0.933707,0.423279,0.975236,0.201841,500,0.4,25,7,100000,50,1,100000,Scenario_4_500_0.4_25_7_100000_50_1
Scenario_4_500_0.4_25_7_100000_50_10,FALSE,1,-24.853,-24.953,0.201,50,0.3271,0.731237,0.551468,0.204532,0.535468,0.218571,0.569919,0.935769,0.189071,500,0.4,25,7,100000,50,10,100000,Scenario_4_500_0.4_25_7_100000_50_10
Scenario_4_500_0.4_25_7_100000_50_10,TRUE,1,-24.852,-24.953,0.202,50,0.3266,0.730658,0.55142,0.205098,0.535501,0.219179,0.569941,0.935756,0.189069,500,0.4,25,7,100000,50,10,100000,Scenario_4_500_0.4_25_7_100000_50_10
Scenario_4_500_0.4_25_7_100000_50_2,FALSE,1,-21.994,-22.14,0.292,50,0.2944,0.522213,0.591268,0.315384,0.60161,0.376534,0.706824,0.837596,0.170017,500,0.4,25,7,100000,50,2,100000,Scenario_4_500_0.4_25_7_100000_50_2
Scenario_4_500_0.4_25_7_100000_50_2,TRUE,1,-21.993,-22.14,0.294,50,0.2937,0.521102,0.591108,0.316496,0.601586,0.377861,0.706706,0.837598,0.170025,500,0.4,25,7,100000,50,2,100000,Scenario_4_500_0.4_25_7_100000_50_2
Scenario_4_500_0.4_25_7_100000_50_3,FALSE,1,-19.061,-19.959,1.797,50,0.09004,0.135712,0.442659,0.627171,0.494338,0.822107,0.587529,0.762882,0.158277,500,0.4,25,7,100000,50,3,100000,Scenario_4_500_0.4_25_7_100000_50_3
Scenario_4_500_0.4_25_7_100000_50_3,TRUE,1,-19.058,-19.959,1.803,50,0.0897,0.13479,0.442449,0.628093,0.494249,0.823315,0.587224,0.762883,0.158291,500,0.4,25,7,100000,50,3,100000,Scenario_4_500_0.4_25_7_100000_50_3
Scenario_4_500_0.4_25_7_100000_50_4,FALSE,1,-21.814,-22.642,1.655,50,0.09911,0.000001,0.600708,0.869242,0.672198,0.999999,0.69107,0.869243,0.182896,500,0.4,25,7,100000,50,4,100000,Scenario_4_500_0.4_25_7_100000_50_4
Scenario_4_500_0.4_25_7_100000_50_4,TRUE,1,-21.813,-22.642,1.658,50,0.09891,0.000001,0.600589,0.869225,0.672063,0.999999,0.690947,0.869225,0.18289,500,0.4,25,7,100000,50,4,100000,Scenario_4_500_0.4_25_7_100000_50_4
Scenario_4_500_0.4_25_7_100000_50_5,FALSE,1,-21.87,-21.773,0,50,0.5,0.756722,0.579028,0.000001,0.60432,0.000001,0.798601,0.756723,0.152826,500,0.4,25,7,100000,50,5,100000,Scenario_4_500_0.4_25_7_100000_50_5
Scenario_4_500_0.4_25_7_100000_50_5,TRUE,1,-21.87,-21.773,0,50,0.5,0.756806,0.57908,0.000001,0.604357,0.000001,0.798562,0.756807,0.152846,500,0.4,25,7,100000,50,5,100000,Scenario_4_500_0.4_25_7_100000_50_5
Scenario_4_500_0.4_25_7_100000_50_6,FALSE,1,-31.032,-31.013,0,50,0.5,1.157283,0.814154,0.000001,0.82707,0.000001,0.714665,1.157284,0.233727,500,0.4,25,7,100000,50,6,100000,Scenario_4_500_0.4_25_7_100000_50_6
Scenario_4_500_0.4_25_7_100000_50_6,TRUE,1,-31.032,-31.013,0,50,0.5,1.157398,0.814262,0.000001,0.82713,0.000001,0.714645,1.1574,0.233752,500,0.4,25,7,100000,50,6,100000,Scenario_4_500_0.4_25_7_100000_50_6
Scenario_4_500_0.4_25_7_100000_50_7,FALSE,1,-29.526,-29.597,0.142,50,0.3533,0.87639,0.765509,0.255551,0.749027,0.225763,0.659648,1.13194,0.2287,500,0.4,25,7,100000,50,7,100000,Scenario_4_500_0.4_25_7_100000_50_7
Scenario_4_500_0.4_25_7_100000_50_7,TRUE,1,-29.526,-29.597,0.143,50,0.3528,0.875392,0.765545,0.256537,0.749205,0.226637,0.659783,1.131929,0.228699,500,0.4,25,7,100000,50,7,100000,Scenario_4_500_0.4_25_7_100000_50_7
Scenario_4_500_0.4_25_7_100000_50_8,FALSE,1,-22.594,-22.572,0,50,0.5,0.817995,0.655499,0.000001,0.670131,0.000001,0.819235,0.817996,0.165522,500,0.4,25,7,100000,50,8,100000,Scenario_4_500_0.4_25_7_100000_50_8
Scenario_4_500_0.4_25_7_100000_50_8,TRUE,1,-22.594,-22.572,0,50,0.5,0.818145,0.655851,0.000001,0.670425,0.000001,0.819445,0.818146,0.165553,500,0.4,25,7,100000,50,8,100000,Scenario_4_500_0.4_25_7_100000_50_8
Scenario_4_500_0.4_25_7_100000_50_9,FALSE,1,-23.299,-25.261,3.924,50,0.0238,0.000001,0.649278,0.923509,0.694958,0.999999,0.703054,0.92351,0.189032,500,0.4,25,7,100000,50,9,100000,Scenario_4_500_0.4_25_7_100000_50_9
Scenario_4_500_0.4_25_7_100000_50_9,TRUE,1,-23.296,-25.261,3.929,50,0.02373,0.000001,0.649243,0.92344,0.694868,0.999999,0.703069,0.923441,0.189012,500,0.4,25,7,100000,50,9,100000,Scenario_4_500_0.4_25_7_100000_50_9
Scenario_4_500_0.4_25_7_100000_500_1,FALSE,1,-229.494,-243.478,27.968,500,0.00000006168,0.581558,0.075708,0.386536,0.092267,0.399276,0.082487,0.968094,0.065396,500,0.4,25,7,100000,500,1,100000,Scenario_4_500_0.4_25_7_100000_500_1
Scenario_4_500_0.4_25_7_100000_500_1,TRUE,1,-229.473,-243.478,28.01,500,0.00000006035,0.58129,0.07569,0.386813,0.092275,0.399558,0.082477,0.968103,0.065402,500,0.4,25,7,100000,500,1,100000,Scenario_4_500_0.4_25_7_100000_500_1
Scenario_4_500_0.4_25_7_100000_500_10,FALSE,1,-239.287,-255.255,31.936,500,0.000000007968,0.617143,0.077444,0.383409,0.091721,0.383198,0.080135,1.000553,0.066921,500,0.4,25,7,100000,500,10,100000,Scenario_4_500_0.4_25_7_100000_500_10
Scenario_4_500_0.4_25_7_100000_500_10,TRUE,1,-239.228,-255.255,32.055,500,0.000000007494,0.616367,0.077405,0.384162,0.091757,0.383959,0.080129,1.000528,0.066932,500,0.4,25,7,100000,500,10,100000,Scenario_4_500_0.4_25_7_100000_500_10
Scenario_4_500_0.4_25_7_100000_500_2,FALSE,1,-218.379,-238.166,39.573,500,0.000000000158,0.526201,0.070705,0.408329,0.089115,0.436935,0.080543,0.93453,0.063448,500,0.4,25,7,100000,500,2,100000,Scenario_4_500_0.4_25_7_100000_500_2
Scenario_4_500_0.4_25_7_100000_500_2,TRUE,1,-218.298,-238.166,39.736,500,0.0000000001453,0.525298,0.070658,0.409202,0.089153,0.437883,0.080525,0.9345,0.063463,500,0.4,25,7,100000,500,2,100000,Scenario_4_500_0.4_25_7_100000_500_2
Scenario_4_500_0.4_25_7_100000_500_3,FALSE,1,-228.894,-244.41,31.031,500,0.0000000127,0.594329,0.076006,0.363128,0.089484,0.379263,0.082226,0.957457,0.063969,500,0.4,25,7,100000,500,3,100000,Scenario_4_500_0.4_25_7_100000_500_3
Scenario_4_500_0.4_25_7_100000_500_3,TRUE,1,-228.859,-244.41,31.1,500,0.00000001225,0.593883,0.075986,0.36356,0.089507,0.37972,0.082225,0.957443,0.063976,500,0.4,25,7,100000,500,3,100000,Scenario_4_500_0.4_25_7_100000_500_3
Scenario_4_500_0.4_25_7_100000_500_4,FALSE,1,-236.33,-250.219,27.779,500,0.00000006801,0.61598,0.07779,0.371258,0.091678,0.376057,0.081644,0.987238,0.066032,500,0.4,25,7,100000,500,4,100000,Scenario_4_500_0.4_25_7_100000_500_4
Scenario_4_500_0.4_25_7_100000_500_4,TRUE,1,-236.244,-250.219,27.949,500,0.00000006227,0.614829,0.077722,0.372381,0.091717,0.377205,0.081621,0.98721,0.066049,500,0.4,25,7,100000,500,4,100000,Scenario_4_500_0.4_25_7_100000_500_4
Scenario_4_500_0.4_25_7_100000_500_5,FALSE,1,-273.829,-282.473,17.289,500,0.00001605,0.780775,0.093926,0.348233,0.103241,0.308442,0.083599,1.129009,0.074495,500,0.4,25,7,100000,500,5,100000,Scenario_4_500_0.4_25_7_100000_500_5
Scenario_4_500_0.4_25_7_100000_500_5,TRUE,1,-273.727,-282.473,17.494,500,0.00001441,0.778636,0.093825,0.350399,0.103354,0.310352,0.083605,1.129035,0.074531,500,0.4,25,7,100000,500,5,100000,Scenario_4_500_0.4_25_7_100000_500_5
Scenario_4_500_0.4_25_7_100000_500_6,FALSE,1,-258.812,-264.541,11.457,500,0.0003561,0.798696,0.089143,0.25005,0.089996,0.238428,0.081024,1.048747,0.068108,500,0.4,25,7,100000,500,6,100000,Scenario_4_500_0.4_25_7_100000_500_6
Scenario_4_500_0.4_25_7_100000_500_6,TRUE,1,-258.796,-264.541,11.491,500,0.0003498,0.798316,0.089128,0.250434,0.090021,0.238793,0.081033,1.048749,0.068113,500,0.4,25,7,100000,500,6,100000,Scenario_4_500_0.4_25_7_100000_500_6
Scenario_4_500_0.4_25_7_100000_500_7,FALSE,1,-220.949,-236.526,31.153,500,0.00000001192,0.551274,0.071668,0.386517,0.087901,0.412157,0.080433,0.937791,0.063257,500,0.4,25,7,100000,500,7,100000,Scenario_4_500_0.4_25_7_100000_500_7
Scenario_4_500_0.4_25_7_100000_500_7,TRUE,1,-220.841,-236.526,31.37,500,0.00000001066,0.550034,0.071589,0.387707,0.087931,0.413448,0.080392,0.937741,0.063273,500,0.4,25,7,100000,500,7,100000,Scenario_4_500_0.4_25_7_100000_500_7
Scenario_4_500_0.4_25_7_100000_500_8,FALSE,1,-225.642,-233.481,15.678,500,0.00003755,0.603467,0.080615,0.338383,0.094958,0.359275,0.090012,0.94185,0.063393,500,0.4,25,7,100000,500,8,100000,Scenario_4_500_0.4_25_7_100000_500_8
Scenario_4_500_0.4_25_7_100000_500_8,TRUE,1,-225.622,-233.481,15.717,500,0.00003678,0.603068,0.080593,0.338828,0.094981,0.35973,0.090004,0.941896,0.063405,500,0.4,25,7,100000,500,8,100000,Scenario_4_500_0.4_25_7_100000_500_8
Scenario_4_500_0.4_25_7_100000_500_9,FALSE,1,-254.782,-262.199,14.835,500,0.00005867,0.730053,0.088263,0.313749,0.096202,0.300583,0.084727,1.043803,0.068741,500,0.4,25,7,100000,500,9,100000,Scenario_4_500_0.4_25_7_100000_500_9
Scenario_4_500_0.4_25_7_100000_500_9,TRUE,1,-254.766,-262.199,14.867,500,0.00005768,0.729683,0.088249,0.31414,0.096229,0.300951,0.084732,1.043823,0.068749,500,0.4,25,7,100000,500,9,100000,Scenario_4_500_0.4_25_7_100000_500_9
Scenario_4_500_0.4_25_7_167973_100_1,FALSE,1,-59.634,-61.404,3.541,100,0.02993,0.587852,0.352075,0.610501,0.384003,0.50945,0.298527,1.198352,0.173316,500,0.4,25,7,167973,100,1,400000,Scenario_4_500_0.4_25_7_400000_100_1
Scenario_4_500_0.4_25_7_167973_100_1,TRUE,1,-59.628,-61.404,3.554,100,0.02971,0.586891,0.3519,0.611406,0.383933,0.510229,0.298416,1.198298,0.173317,500,0.4,25,7,167973,100,1,400000,Scenario_4_500_0.4_25_7_400000_100_1
Scenario_4_500_0.4_25_7_167973_100_10,FALSE,1,-40.925,-42.736,3.622,100,0.02851,0.306492,0.258561,0.525409,0.296102,0.631576,0.320387,0.831902,0.122408,500,0.4,25,7,167973,100,10,400000,Scenario_4_500_0.4_25_7_400000_100_10
Scenario_4_500_0.4_25_7_167973_100_10,TRUE,1,-40.919,-42.736,3.633,100,0.02832,0.30575,0.258464,0.526156,0.296096,0.63247,0.320276,0.831906,0.122421,500,0.4,25,7,167973,100,10,400000,Scenario_4_500_0.4_25_7_400000_100_10
Scenario_4_500_0.4_25_7_167973_100_2,FALSE,1,-52.308,-54.305,3.994,100,0.02283,0.249706,0.319213,0.812142,0.381402,0.764838,0.309006,1.061848,0.157861,500,0.4,25,7,167973,100,2,400000,Scenario_4_500_0.4_25_7_400000_100_2
Scenario_4_500_0.4_25_7_167973_100_2,TRUE,1,-52.3,-54.305,4.01,100,0.02262,0.24876,0.318922,0.813066,0.381209,0.765724,0.308719,1.061826,0.157868,500,0.4,25,7,167973,100,2,400000,Scenario_4_500_0.4_25_7_400000_100_2
Scenario_4_500_0.4_25_7_167973_100_3,FALSE,1,-42.91,-45.076,4.331,100,0.01871,0.36034,0.257934,0.498436,0.287404,0.580403,0.306945,0.858776,0.124745,500,0.4,25,7,167973,100,3,400000,Scenario_4_500_0.4_25_7_400000_100_3
Scenario_4_500_0.4_25_7_167973_100_3,TRUE,1,-42.901,-45.076,4.349,100,0.01852,0.359283,0.257838,0.499449,0.28743,0.581612,0.306874,0.858732,0.124751,500,0.4,25,7,167973,100,3,400000,Scenario_4_500_0.4_25_7_400000_100_3
Scenario_4_500_0.4_25_7_167973_100_4,FALSE,1,-48.312,-49.396,2.167,100,0.07048,0.339793,0.333548,0.622662,0.377172,0.646952,0.356336,0.962455,0.141611,500,0.4,25,7,167973,100,4,400000,Scenario_4_500_0.4_25_7_400000_100_4
Scenario_4_500_0.4_25_7_167973_100_4,TRUE,1,-48.307,-49.396,2.178,100,0.06999,0.338606,0.333282,0.623888,0.377038,0.648199,0.356044,0.962494,0.141633,500,0.4,25,7,167973,100,4,400000,Scenario_4_500_0.4_25_7_400000_100_4
Scenario_4_500_0.4_25_7_167973_100_5,FALSE,1,-59.139,-60.438,2.598,100,0.05349,0.542965,0.376491,0.649524,0.419265,0.544679,0.32447,1.192488,0.17426,500,0.4,25,7,167973,100,5,400000,Scenario_4_500_0.4_25_7_400000_100_5
Scenario_4_500_0.4_25_7_167973_100_5,TRUE,1,-59.132,-60.438,2.612,100,0.05302,0.541244,0.3763,0.651273,0.41929,0.546133,0.324336,1.192517,0.17429,500,0.4,25,7,167973,100,5,400000,Scenario_4_500_0.4_25_7_400000_100_5
